time,bits
2021-09-10 11:15:33,93977072
2021-09-10 11:16:03,60870000
2021-09-10 11:16:33,119157072
2021-09-10 11:17:03,153098400
2021-09-10 11:18:03,132803848
2021-09-10 11:18:33,128841264
2021-09-10 11:19:03,74292000
2021-09-10 11:19:33,132173040
2021-09-10 11:20:03,174015600
2021-09-10 11:20:33,95182304
2021-09-10 11:21:03,150196000
2021-09-10 11:22:03,164049448
2021-09-10 11:22:33,134999560
2021-09-10 11:23:03,141686064
2021-09-10 11:23:33,180561688
2021-09-10 11:24:03,167687456
2021-09-10 11:24:33,260545496
2021-09-10 11:25:34,261696776
2021-09-10 11:26:03,224701848
2021-09-10 11:26:34,151406176
2021-09-10 11:27:03,84462312
2021-09-10 11:27:34,141618864
2021-09-10 11:28:33,339365760
2021-09-10 11:29:03,293887040
2021-09-10 11:29:34,312382040
2021-09-10 11:30:33,137803176
2021-09-10 11:31:03,148814192
2021-09-10 11:31:33,115907184
2021-09-10 11:32:03,132606024
2021-09-10 11:32:34,223199432
2021-09-10 11:33:03,182318272
2021-09-10 11:34:03,94966168
2021-09-10 11:34:33,98515024
2021-09-10 11:35:03,102647032
2021-09-10 11:35:34,159503656
2021-09-10 11:36:03,70798720
2021-09-10 11:36:33,79937392
2021-09-10 11:37:03,117609728
2021-09-10 11:37:33,89255864
2021-09-10 11:38:03,101118432
2021-09-10 11:39:03,128679080
2021-09-10 11:39:34,94291688
2021-09-10 11:40:03,46362520
2021-09-10 11:40:34,97370952
2021-09-10 11:41:03,95326440
2021-09-10 11:41:34,123141952
2021-09-10 11:42:03,111170632
2021-09-10 11:42:34,141602088
2021-09-10 11:43:03,137678232
2021-09-10 11:44:03,163195680
2021-09-10 11:44:33,117947808
2021-09-10 11:45:04,231934696
2021-09-10 11:45:33,66403568
2021-09-10 11:46:03,153256888
2021-09-10 11:46:33,97679400
2021-09-10 11:47:03,95155984
2021-09-10 11:47:34,89358816
2021-09-10 11:48:34,112668840
2021-09-10 11:49:03,164494816
2021-09-10 11:49:33,189628960
2021-09-10 11:50:03,132238672
2021-09-10 11:50:33,162811752
2021-09-10 11:51:04,168078184
2021-09-10 11:51:33,130158424
2021-09-10 11:52:34,128068096
2021-09-10 11:53:03,116128832
2021-09-10 11:53:33,117473208
2021-09-10 11:54:03,111216712
2021-09-10 11:54:33,199192544
2021-09-10 11:55:03,158038536
2021-09-10 11:56:03,167946416
2021-09-10 11:56:34,175648296
2021-09-10 11:57:03,132575880
2021-09-10 11:57:34,156271696
2021-09-10 11:58:03,119807152
2021-09-10 11:58:34,92272824
2021-09-10 11:59:03,47556976
2021-09-10 11:59:33,87602168
2021-09-10 12:00:34,199281384
2021-09-10 12:01:03,194367160
2021-09-10 12:01:34,278845568
2021-09-10 12:02:04,275599528
2021-09-10 12:03:03,268286400
2021-09-10 12:03:34,187553032
2021-09-10 12:04:03,129384576
2021-09-10 12:04:34,131010464
2021-09-10 12:05:03,89708200
2021-09-10 12:05:34,88648520
2021-09-10 12:06:34,95166336
2021-09-10 12:07:03,63805736
2021-09-10 12:07:34,40950088
2021-09-10 12:08:04,44479528
2021-09-10 12:08:33,115267136
2021-09-10 12:09:04,278370768
2021-09-10 12:09:33,110153664
2021-09-10 12:10:03,141943184
2021-09-10 12:10:33,86774168
2021-09-10 12:11:04,58421400
2021-09-10 12:12:03,64849584
2021-09-10 12:12:33,45787728
2021-09-10 12:13:04,40291928
2021-09-10 12:13:33,62433264
2021-09-10 12:14:03,80321608
2021-09-10 12:14:34,84875176
2021-09-10 12:15:03,135721224
2021-09-10 12:15:34,105500608
2021-09-10 12:16:03,66360080
2021-09-10 12:16:33,88578640
2021-09-10 12:17:03,120136216
2021-09-10 12:17:34,123622592
2021-09-10 12:18:34,100124296
2021-09-10 12:19:03,71056776
2021-09-10 12:19:34,100696536
2021-09-10 12:20:03,107907496
2021-09-10 12:20:34,123521520
2021-09-10 12:21:03,140419888
2021-09-10 12:21:34,127417536
2021-09-10 12:22:03,78801280
2021-09-10 12:22:34,121952696
2021-09-10 12:23:03,148607800
2021-09-10 12:24:03,61282992
2021-09-10 12:24:34,40555688
2021-09-10 12:25:03,62253136
2021-09-10 12:25:34,88465928
2021-09-10 12:26:03,111030600
2021-09-10 12:26:34,107683024
2021-09-10 12:27:04,120827144
2021-09-10 12:27:33,63881184
2021-09-10 12:28:03,16709304
2021-09-10 12:28:34,32966664
2021-09-10 12:29:03,153870720
2021-09-10 12:29:34,122061840
2021-09-10 12:30:03,66787136
2021-09-10 12:30:34,17208168
2021-09-10 12:31:03,18237616
2021-09-10 12:31:34,32821184
2021-09-10 12:32:03,19005712
2021-09-10 12:33:03,72442736
2021-09-10 12:33:34,99097584
2021-09-10 12:34:03,133294952
2021-09-10 12:34:34,175325712
2021-09-10 12:35:03,207628784
2021-09-10 12:35:34,121838960
2021-09-10 12:36:03,51210712
2021-09-10 12:36:34,57527400
2021-09-10 12:37:04,39594472
2021-09-10 12:37:33,57833944
2021-09-10 12:38:03,61591392
2021-09-10 12:39:03,120307664
2021-09-10 12:39:34,98667224
2021-09-10 12:40:03,147044784
2021-09-10 12:40:34,149900552
2021-09-10 12:41:03,216354200
2021-09-10 12:41:34,227822488
2021-09-10 12:42:34,109734192
2021-09-10 12:43:03,98566720
2021-09-10 12:43:34,129619152
2021-09-10 12:44:03,148809688
2021-09-10 12:44:34,193286952
2021-09-10 12:45:03,93396576
2021-09-10 12:45:34,97759000
2021-09-10 12:46:03,90339600
2021-09-10 12:47:03,118272312
2021-09-10 12:47:34,168231528
2021-09-10 12:48:03,247817408
2021-09-10 12:48:33,223203048
2021-09-10 12:49:03,171154312
2021-09-10 12:49:34,146483008
2021-09-10 12:50:34,83702752
2021-09-10 12:51:03,84656048
2021-09-10 12:51:34,84991736
2021-09-10 12:52:03,100395552
2021-09-10 12:52:33,143379240
2021-09-10 12:53:04,104052136
2021-09-10 12:53:33,80999232
2021-09-10 12:54:03,167887912
2021-09-10 12:54:34,204699336
2021-09-10 12:55:33,151830584
2021-09-10 12:56:04,82262272
2021-09-10 12:56:33,90402320
2021-09-10 12:57:03,115336728
2021-09-10 12:57:34,119988504
2021-09-10 12:58:03,139009088
2021-09-10 12:58:33,108513568
2021-09-10 12:59:03,99315288
2021-09-10 13:00:03,98823536
2021-09-10 13:00:34,63256488
2021-09-10 13:01:03,86428600
2021-09-10 13:01:34,122335488
2021-09-10 13:02:03,85693864
2021-09-10 13:02:34,58430864
2021-09-10 13:03:11,29477216
2021-09-10 13:03:34,58371336
2021-09-10 13:04:03,57262744
2021-09-10 13:04:34,100999672
2021-09-10 13:05:03,75394384
2021-09-10 13:05:33,60238184
2021-09-10 13:06:04,28083928
2021-09-10 13:06:33,60445448
2021-09-10 13:07:03,137009520
2021-09-10 13:08:03,99137520
2021-09-10 13:08:34,112786760
2021-09-10 13:09:03,164879224
2021-09-10 13:09:34,141599152
2021-09-10 13:10:03,176291568
2021-09-10 13:10:34,198341584
2021-09-10 13:11:34,68434160
2021-09-10 13:12:03,54644560
2021-09-10 13:12:33,136245960
2021-09-10 13:13:03,150919120
2021-09-10 13:13:34,156466584
2021-09-10 13:14:03,151968312
2021-09-10 13:14:33,174616688
2021-09-10 13:15:03,215750920
2021-09-10 13:16:03,163183328
2021-09-10 13:16:34,144442392
2021-09-10 13:17:03,88923496
2021-09-10 13:17:34,37051448
2021-09-10 13:18:03,39568912
2021-09-10 13:18:34,56457904
2021-09-10 13:19:03,42307496
2021-09-10 13:19:34,35178848
2021-09-10 13:20:03,38741832
2021-09-10 13:20:34,82898344
2021-09-10 13:21:03,48211912
2021-09-10 13:21:34,24727776
2021-09-10 13:22:03,131275448
2021-09-10 13:22:34,36468152
2021-09-10 13:23:34,78768696
2021-09-10 13:24:03,165051296
2021-09-10 13:24:34,153779584
2021-09-10 13:25:03,131716520
2021-09-10 13:25:34,138987072
2021-09-10 13:26:03,214643312
2021-09-10 13:26:33,251422640
2021-09-10 13:27:34,334554136
2021-09-10 13:28:03,183227352
2021-09-10 13:28:34,38190296
2021-09-10 13:29:03,254580512
2021-09-10 13:30:03,166180152
2021-09-10 13:30:34,131432648
2021-09-10 13:31:03,122562608
2021-09-10 13:31:34,165179304
2021-09-10 13:32:03,150782368
2021-09-10 13:32:34,139596576
2021-09-10 13:33:03,126001896
2021-09-10 13:34:03,60100184
2021-09-10 13:34:33,85358392
2021-09-10 13:35:03,73660136
2021-09-10 13:35:33,128404392
2021-09-10 13:36:04,52225712
2021-09-10 13:36:33,63676504
2021-09-10 13:37:04,74575168
2021-09-10 13:37:34,86794800
2021-09-10 13:38:03,32748456
2021-09-10 13:38:34,42217248
2021-09-10 13:39:03,55959016
2021-09-10 13:39:34,127720104
2021-09-10 13:40:03,93676016
2021-09-10 13:41:03,46233440
2021-09-10 13:41:34,108032296
2021-09-10 13:42:04,109583120
2021-09-10 13:42:34,44102216
2021-09-10 13:43:03,51683360
2021-09-10 13:43:34,64907208
2021-09-10 13:44:03,99768024
2021-09-10 13:44:34,159048720
2021-09-10 13:45:03,183186696
2021-09-10 13:45:34,67609320
2021-09-10 13:46:03,67158328
2021-09-10 13:47:03,119663176
2021-09-10 13:47:33,50242984
2021-09-10 13:48:03,103704608
2021-09-10 13:48:33,136877728
2021-09-10 13:49:03,135302384
2021-09-10 13:49:34,83659664
2021-09-10 13:50:03,57909840
2021-09-10 13:50:34,48187232
2021-09-10 13:51:04,48718272
2021-09-10 13:51:34,24625608
2021-09-10 13:52:03,11832576
2021-09-10 13:52:34,31174888
2021-09-10 13:53:03,64065672
2021-09-10 13:53:34,73518088
2021-09-10 13:54:33,51911032
2021-09-10 13:55:03,64669528
2021-09-10 13:55:34,117107096
2021-09-10 13:56:03,51445616
2021-09-10 13:56:33,48302384
2021-09-10 13:57:03,84212272
2021-09-10 13:57:34,52351112
2021-09-10 13:58:03,78561272
2021-09-10 13:58:34,55446192
2021-09-10 13:59:03,96090680
2021-09-10 13:59:34,168573712
2021-09-10 14:00:03,104605064
2021-09-10 14:00:34,81816080
2021-09-10 14:01:34,137521192
2021-09-10 14:02:04,110268072
2021-09-10 14:02:38,138266680
2021-09-10 14:03:07,181061776
2021-09-10 14:03:34,149637408
2021-09-10 14:04:13,181470664
2021-09-10 14:04:33,184782400
2021-09-10 14:05:33,94808256
2021-09-10 14:06:03,64270168
2021-09-10 14:06:33,153214784
2021-09-10 14:07:04,169837856
2021-09-10 14:07:34,207890104
2021-09-10 14:08:03,161123768
2021-09-10 14:09:03,185364768
2021-09-10 14:09:37,104224568
2021-09-10 14:10:03,180580824
2021-09-10 14:10:38,141216032
2021-09-10 14:11:03,230038184
2021-09-10 14:11:33,184022720
2021-09-10 14:12:34,214114760
2021-09-10 14:13:03,209856832
2021-09-10 14:13:34,255342392
2021-09-10 14:14:03,256045432
2021-09-10 14:15:03,111745760
2021-09-10 14:15:34,163317544
2021-09-10 14:16:03,174567976
2021-09-10 14:16:34,132216232
2021-09-10 14:17:03,179276800
2021-09-10 14:17:34,214426712
2021-09-10 14:18:34,179333824
2021-09-10 14:19:03,134626256
2021-09-10 14:19:34,189135664
2021-09-10 14:20:03,211801736
2021-09-10 14:20:34,123538032
2021-09-10 14:21:03,186080192
2021-09-10 14:22:03,88393920
2021-09-10 14:22:33,91065272
2021-09-10 14:23:03,88078064
2021-09-10 14:23:34,59028456
2021-09-10 14:24:03,133690464
2021-09-10 14:24:33,126961912
2021-09-10 14:25:04,98550848
2021-09-10 14:25:33,118626712
2021-09-10 14:26:03,123874248
2021-09-10 14:27:03,213573864
2021-09-10 14:27:34,233058928
2021-09-10 14:28:03,228441592
2021-09-10 14:28:33,211589432
2021-09-10 14:29:34,186516360
2021-09-10 14:30:03,152695896
2021-09-10 14:30:34,170660992
2021-09-10 14:31:03,205202416
2021-09-10 14:31:34,254848400
2021-09-10 14:32:33,68719208
2021-09-10 14:33:03,43711760
2021-09-10 14:33:34,127022904
2021-09-10 14:34:03,70787872
2021-09-10 14:34:34,127397568
2021-09-10 14:35:04,155432856
2021-09-10 14:35:33,34299776
2021-09-10 14:36:03,95845776
2021-09-10 14:36:34,129630544
2021-09-10 14:37:03,181780056
2021-09-10 14:38:03,123977536
2021-09-10 14:38:34,99143952
2021-09-10 14:39:03,99824912
2021-09-10 14:39:34,161463704
2021-09-10 14:40:03,129239328
2021-09-10 14:40:33,120727056
2021-09-10 14:41:03,130226672
2021-09-10 14:41:34,118230944
2021-09-10 14:42:34,164977728
2021-09-10 14:43:03,195746208
2021-09-10 14:43:34,182684024
2021-09-10 14:44:03,211455520
2021-09-10 14:44:34,67840776
2021-09-10 14:45:03,102308992
2021-09-10 14:45:33,109680320
2021-09-10 14:46:34,67364608
2021-09-10 14:47:03,87685528
2021-09-10 14:47:34,79106344
2021-09-10 14:48:03,49122736
2021-09-10 14:48:34,103097008
2021-09-10 14:49:03,206105696
2021-09-10 14:49:34,116448016
2021-09-10 14:50:03,248942368
2021-09-10 14:51:03,225455880
2021-09-10 14:51:33,189966080
2021-09-10 14:52:03,210882512
2021-09-10 14:52:34,127136928
2021-09-10 14:53:03,112682008
2021-09-10 14:54:03,123793608
2021-09-10 14:54:34,160283696
2021-09-10 14:55:03,91799920
2021-09-10 14:55:34,79353928
2021-09-10 14:56:04,198271072
2021-09-10 14:56:34,193684400
2021-09-10 14:57:03,210781616
2021-09-10 14:58:03,193874696
2021-09-10 14:58:34,126336296
2021-09-10 14:59:03,109014232
2021-09-10 14:59:34,104324512
2021-09-10 15:00:03,105675856
2021-09-10 15:00:35,144171656
2021-09-10 15:01:03,188014712
2021-09-10 15:02:03,176716896
2021-09-10 15:02:34,191178416
2021-09-10 15:03:11,175487248
2021-09-10 15:03:34,126281584
2021-09-10 15:04:03,118584576
2021-09-10 15:04:33,56719336
2021-09-10 15:05:03,92866264
2021-09-10 15:06:03,91375520
2021-09-10 15:06:34,219568848
2021-09-10 15:07:03,186638048
2021-09-10 15:07:34,115592280
2021-09-10 15:08:03,204073696
2021-09-10 15:08:34,102117112
2021-09-10 15:09:34,140189448
2021-09-10 15:10:03,176615192
2021-09-10 15:10:34,172864104
2021-09-10 15:11:03,205893776
2021-09-10 15:11:34,197143312
2021-09-10 15:12:34,195042672
2021-09-10 15:13:03,163596384
2021-09-10 15:13:33,138130560
2021-09-10 15:14:03,151275640
2021-09-10 15:14:33,160458864
2021-09-10 15:15:03,191938448
2021-09-10 15:16:03,271706016
2021-09-10 15:16:33,189097824
2021-09-10 15:17:03,132077224
2021-09-10 15:17:34,81925360
2021-09-10 15:18:03,61696200
2021-09-10 15:18:34,99571360
2021-09-10 15:19:03,181256552
2021-09-10 15:20:03,126028920
2021-09-10 15:20:34,121519936
2021-09-10 15:21:03,99292160
2021-09-10 15:21:34,99131320
2021-09-10 15:22:03,187285280
2021-09-10 15:22:34,160602320
2021-09-10 15:23:03,112883104
2021-09-10 15:24:03,210881536
2021-09-10 15:24:34,268709968
2021-09-10 15:25:03,306312664
2021-09-10 15:25:33,215167296
2021-09-10 15:26:34,239921184
2021-09-10 15:27:03,234181328
2021-09-10 15:27:34,278168376
2021-09-10 15:28:34,135369248
2021-09-10 15:29:03,201857168
2021-09-10 15:29:34,239529952
2021-09-10 15:30:03,274332632
2021-09-10 15:30:34,197424056
2021-09-10 15:31:33,203892008
2021-09-10 15:32:04,194486984
2021-09-10 15:32:34,167514832
2021-09-10 15:33:03,190930032
2021-09-10 15:33:34,72075704
2021-09-10 15:34:03,116360640
2021-09-10 15:35:03,129626552
2021-09-10 15:35:33,154248368
2021-09-10 15:36:03,171791800
2021-09-10 15:36:33,97504800
2021-09-10 15:37:03,77516592
2021-09-10 15:37:33,95649664
2021-09-10 15:38:03,119599208
2021-09-10 15:38:34,161430152
2021-09-10 15:39:34,134066216
2021-09-10 15:40:03,183742384
2021-09-10 15:40:34,166388736
2021-09-10 15:41:03,129825104
2021-09-10 15:41:33,167709768
2021-09-10 15:42:04,112391616
2021-09-10 15:42:33,83941088
2021-09-10 15:43:34,104686744
2021-09-10 15:44:03,177811560
2021-09-10 15:44:34,301362160
2021-09-10 15:45:03,171927432
2021-09-10 15:45:34,116993480
2021-09-10 15:46:03,71458928
2021-09-10 15:46:34,55163936
2021-09-10 15:47:34,55118304
2021-09-10 15:48:03,49432816
2021-09-10 15:48:34,28431136
2021-09-10 15:49:03,107939688
2021-09-10 15:49:34,61380888
2021-09-10 15:50:03,80512544
2021-09-10 15:50:34,212564448
2021-09-10 15:51:03,120864048
2021-09-10 15:51:34,117094560
2021-09-10 15:52:03,166569208
2021-09-10 15:52:34,117143368
2021-09-10 15:53:34,252440712
2021-09-10 15:54:03,150147072
2021-09-10 15:54:34,146360224
2021-09-10 15:55:03,282391776
2021-09-10 15:55:34,71373816
2021-09-10 15:56:34,196643848
2021-09-10 15:57:03,157120760
2021-09-10 15:57:34,124063416
2021-09-10 15:58:03,195291544
2021-09-10 15:58:34,220384872
2021-09-10 15:59:34,138936536
2021-09-10 16:00:03,108067216
2021-09-10 16:00:34,166067720
2021-09-10 16:01:04,169752536
2021-09-10 16:01:34,117993608
2021-09-10 16:02:03,157195856
2021-09-10 16:02:37,173088880
2021-09-10 16:03:34,164286536
2021-09-10 16:04:03,168198576
2021-09-10 16:04:34,141144032
2021-09-10 16:05:03,122281656
2021-09-10 16:05:34,137749040
2021-09-10 16:06:03,149667608
2021-09-10 16:07:03,224739904
2021-09-10 16:07:34,246437296
2021-09-10 16:08:03,285409232
2021-09-10 16:08:34,222531352
2021-09-10 16:09:34,262243352
2021-09-10 16:10:03,222657672
2021-09-10 16:10:33,180883112
2021-09-10 16:11:03,233744624
2021-09-10 16:12:03,304305808
2021-09-10 16:12:34,171864920
2021-09-10 16:13:03,111341832
2021-09-10 16:13:33,93909704
2021-09-10 16:14:03,127514896
2021-09-10 16:14:34,103297536
2021-09-10 16:15:03,77644488
2021-09-10 16:16:03,110655696
2021-09-10 16:16:34,103246536
2021-09-10 16:17:03,181083600
2021-09-10 16:17:33,109820760
2021-09-10 16:18:04,140213360
2021-09-10 16:18:33,108322320
2021-09-10 16:19:03,121839080
2021-09-10 16:19:34,71549152
2021-09-10 16:20:03,66564216
2021-09-10 16:21:03,109560576
2021-09-10 16:21:34,218697952
2021-09-10 16:22:04,208739752
2021-09-10 16:22:33,190649616
2021-09-10 16:23:03,176779176
2021-09-10 16:23:34,88288968
2021-09-10 16:24:34,134678984
2021-09-10 16:25:03,148782496
2021-09-10 16:25:33,139800504
2021-09-10 16:26:03,115210400
2021-09-10 16:26:34,138125304
2021-09-10 16:27:03,199334752
2021-09-10 16:28:03,140059848
2021-09-10 16:28:34,192565112
2021-09-10 16:29:03,183221600
2021-09-10 16:29:34,145073568
2021-09-10 16:30:03,120820472
2021-09-10 16:30:34,106944528
2021-09-10 16:31:34,119020952
2021-09-10 16:32:03,58279504
2021-09-10 16:32:34,64434472
2021-09-10 16:33:03,58571808
2021-09-10 16:33:34,141811496
2021-09-10 16:34:03,72685200
2021-09-10 16:34:34,121894088
2021-09-10 16:35:03,160656224
2021-09-10 16:35:34,96355656
2021-09-10 16:36:03,90227384
2021-09-10 16:37:03,149723752
2021-09-10 16:37:33,146792344
2021-09-10 16:38:03,131241552
2021-09-10 16:38:34,115874040
2021-09-10 16:39:03,85286592
2021-09-10 16:39:33,122716920
2021-09-10 16:40:03,73849344
2021-09-10 16:40:34,101748776
2021-09-10 16:41:03,136946504
2021-09-10 16:42:03,189588688
2021-09-10 16:42:34,161040496
2021-09-10 16:43:03,159363224
2021-09-10 16:43:34,125713656
2021-09-10 16:44:03,132291896
2021-09-10 16:44:34,115838320
2021-09-10 16:45:03,104338104
2021-09-10 16:46:03,114365080
2021-09-10 16:46:34,245838648
2021-09-10 16:47:03,196188096
2021-09-10 16:47:34,201024880
2021-09-10 16:48:03,173581832
2021-09-10 16:48:34,97059136
2021-09-10 16:49:03,104507376
2021-09-10 16:50:03,68288736
2021-09-10 16:50:34,40787080
2021-09-10 16:51:03,54298832
2021-09-10 16:51:34,81527536
2021-09-10 16:52:03,83545984
2021-09-10 16:52:34,113252264
2021-09-10 16:53:03,100399528
2021-09-10 16:53:34,121338712
2021-09-10 16:54:03,155919448
2021-09-10 16:54:34,165454984
2021-09-10 16:55:34,81734800
2021-09-10 16:56:03,98970712
2021-09-10 16:56:34,93059352
2021-09-10 16:57:03,115881008
2021-09-10 16:57:33,97758104
2021-09-10 16:58:03,171800048
2021-09-10 16:58:34,247431872
2021-09-10 16:59:34,212101592
2021-09-10 17:00:03,211884744
2021-09-10 17:00:35,99308696
2021-09-10 17:01:03,99891328
2021-09-10 17:01:34,91907208
2021-09-10 17:02:06,54544320
2021-09-10 17:02:34,60280944
2021-09-10 17:03:03,132472088
2021-09-10 17:04:05,139015320
2021-09-10 17:04:34,105694136
2021-09-10 17:05:03,133327904
2021-09-10 17:05:33,161790008
2021-09-10 17:06:03,79045040
2021-09-10 17:06:33,67359736
2021-09-10 17:07:03,48615328
2021-09-10 17:07:34,133182632
2021-09-10 17:08:03,62090480
2021-09-10 17:08:34,66158584
2021-09-10 17:09:03,39278944
2021-09-10 17:10:03,57923240
2021-09-10 17:10:34,40410952
2021-09-10 17:11:03,98020384
2021-09-10 17:11:34,89965688
2021-09-10 17:12:03,75225088
2021-09-10 17:12:34,73707192
2021-09-10 17:13:03,122518448
2021-09-10 17:13:33,107119056
2021-09-10 17:14:03,119048944
2021-09-10 17:14:34,48180048
2021-09-10 17:15:03,119945152
2021-09-10 17:15:34,139401304
2021-09-10 17:16:33,133318808
2021-09-10 17:17:03,86009000
2021-09-10 17:17:34,66018208
2021-09-10 17:18:03,130229688
2021-09-10 17:18:34,53848824
2021-09-10 17:19:03,100959864
2021-09-10 17:19:34,179304240
2021-09-10 17:20:03,128034840
2021-09-10 17:20:34,56777888
2021-09-10 17:21:34,214493656
2021-09-10 17:22:03,95802464
2021-09-10 17:22:33,42748512
2021-09-10 17:23:03,82935616
2021-09-10 17:23:33,77499432
2021-09-10 17:24:03,56385088
2021-09-10 17:24:33,54143224
2021-09-10 17:25:03,45220056
2021-09-10 17:25:33,52480960
2021-09-10 17:26:03,50267608
2021-09-10 17:26:33,30741568
2021-09-10 17:27:03,60576792
2021-09-10 17:27:33,30190408
2021-09-10 17:28:03,89600360
2021-09-10 17:29:03,99527104
2021-09-10 17:29:33,46355216
2021-09-10 17:30:03,65119968
2021-09-10 17:30:33,45725048
2021-09-10 17:31:03,49780760
2021-09-10 17:31:33,82609512
2021-09-10 17:32:03,71761256
2021-09-10 17:32:33,54797656
2021-09-10 17:33:03,84414168
2021-09-10 17:33:33,62911840
2021-09-10 17:34:03,47847336
2021-09-10 17:34:33,62046104
2021-09-10 17:35:03,74374352
2021-09-10 17:35:33,85046704
2021-09-10 17:36:03,83695856
2021-09-10 17:36:33,74534552
2021-09-10 17:37:33,137947136
2021-09-10 17:38:04,102004392
2021-09-10 17:38:33,77185904
2021-09-10 17:39:03,107880352
2021-09-10 17:39:33,100454984
2021-09-10 17:40:03,76549176
2021-09-10 17:40:33,156796744
2021-09-10 17:41:03,159860840
2021-09-10 17:41:33,107942496
2021-09-10 17:42:33,102350216
2021-09-10 17:43:03,155542424
2021-09-10 17:43:33,148692512
2021-09-10 17:44:03,111381328
2021-09-10 17:44:33,142084624
2021-09-10 17:45:03,170582160
2021-09-10 17:45:33,189427376
2021-09-10 17:46:33,201607312
2021-09-10 17:47:04,172511120
2021-09-10 17:47:33,120552376
2021-09-10 17:48:03,108921136
2021-09-10 17:48:33,129552832
2021-09-10 17:49:03,93537800
2021-09-10 17:49:33,124627968
2021-09-10 17:50:03,42974008
2021-09-10 17:51:03,108037800
2021-09-10 17:51:33,49417992
2021-09-10 17:52:03,104252352
2021-09-10 17:52:33,75755200
2021-09-10 17:53:03,85263544
2021-09-10 17:53:33,115036480
2021-09-10 17:54:03,64636728
2021-09-10 17:54:33,165628576
2021-09-10 17:55:03,57083888
2021-09-10 17:55:33,97574008
2021-09-10 17:56:03,107919648
2021-09-10 17:57:03,134973968
2021-09-10 17:57:33,154417560
2021-09-10 17:58:03,145472208
2021-09-10 17:58:33,150750200
2021-09-10 17:59:03,174099088
2021-09-10 17:59:33,168320072
2021-09-10 18:00:03,83668032
2021-09-10 18:00:34,76782280
2021-09-10 18:01:33,110020768
2021-09-10 18:02:04,108252008
2021-09-10 18:02:33,78813104
2021-09-10 18:03:03,108472912
2021-09-10 18:03:33,71141384
2021-09-10 18:04:03,80193464
2021-09-10 18:04:33,57665600
2021-09-10 18:05:03,33349936
2021-09-10 18:05:33,39256288
2021-09-10 18:06:03,108471496
2021-09-10 18:06:33,36507120
2021-09-10 18:07:03,100852256
2021-09-10 18:07:33,93722216
2021-09-10 18:08:03,40173128
2021-09-10 18:09:03,57291712
2021-09-10 18:09:33,46528192
2021-09-10 18:10:04,44571712
2021-09-10 18:10:33,74751776
2021-09-10 18:11:03,68798592
2021-09-10 18:11:33,97695608
2021-09-10 18:12:03,92047632
2021-09-10 18:12:33,64693728
2021-09-10 18:13:03,74477552
2021-09-10 18:13:33,56200360
2021-09-10 18:14:03,50192360
2021-09-10 18:14:33,68082416
2021-09-10 18:15:03,115843360
2021-09-10 18:15:33,85235976
2021-09-10 18:16:03,90759696
2021-09-10 18:17:03,102834760
2021-09-10 18:17:33,141305104
2021-09-10 18:18:03,86697232
2021-09-10 18:18:33,25156640
2021-09-10 18:19:03,82009624
2021-09-10 18:19:33,26028616
2021-09-10 18:20:03,16107312
2021-09-10 18:20:33,61295728
2021-09-10 18:21:03,51644584
2021-09-10 18:21:33,65170088
2021-09-10 18:22:03,48239640
2021-09-10 18:22:33,53329936
2021-09-10 18:23:03,37316144
2021-09-10 18:23:33,80928560
2021-09-10 18:24:03,53798600
2021-09-10 18:24:33,29947776
2021-09-10 18:25:03,65729000
2021-09-10 18:26:03,100923616
2021-09-10 18:26:33,99252352
2021-09-10 18:27:03,103700264
2021-09-10 18:27:33,145992400
2021-09-10 18:28:03,169681952
2021-09-10 18:28:33,148970728
2021-09-10 18:29:03,184960872
2021-09-10 18:29:33,164832152
2021-09-10 18:30:33,176674904
2021-09-10 18:31:03,97112312
2021-09-10 18:31:33,76595696
2021-09-10 18:32:03,68678320
2021-09-10 18:32:33,101699176
2021-09-10 18:33:03,118196104
2021-09-10 18:33:33,101445880
2021-09-10 18:34:03,106727024
2021-09-10 18:34:33,131973088
2021-09-10 18:35:33,36124488
2021-09-10 18:36:03,63823856
2021-09-10 18:36:33,88886256
2021-09-10 18:37:03,47005096
2021-09-10 18:37:33,42571576
2021-09-10 18:38:03,31585888
2021-09-10 18:38:33,35691040
2021-09-10 18:39:03,28110656
2021-09-10 18:39:33,19865024
2021-09-10 18:40:03,34348856
2021-09-10 18:40:33,42276968
2021-09-10 18:41:03,35253008
2021-09-10 18:41:33,78996744
2021-09-10 18:42:03,50185576
2021-09-10 18:42:33,57292616
2021-09-10 18:43:03,6360424
2021-09-10 18:43:33,33067920
2021-09-10 18:44:03,52335128
2021-09-10 18:44:33,72749800
2021-09-10 18:45:03,58756496
2021-09-10 18:45:33,80390880
2021-09-10 18:46:33,116846376
2021-09-10 18:47:03,22415536
2021-09-10 18:47:33,51923064
2021-09-10 18:48:03,30854752
2021-09-10 18:48:33,7550760
2021-09-10 18:49:03,27036944
2021-09-10 18:49:34,32071728
2021-09-10 18:50:03,45285552
2021-09-10 18:50:33,92912704
2021-09-10 18:51:03,113222976
2021-09-10 18:51:33,72016896
2021-09-10 18:52:03,84651424
2021-09-10 18:52:34,112793760
2021-09-10 18:53:03,127886304
2021-09-10 18:53:33,58583456
2021-09-10 18:54:03,54910920
2021-09-10 18:55:03,109704816
2021-09-10 18:55:33,27929024
2021-09-10 18:56:03,32297600
2021-09-10 18:56:33,52667504
