Data Hora,QtdBites
2021-09-14 04:03:03,591840
2021-09-14 04:03:33,525944
2021-09-14 04:04:03,369168
2021-09-14 04:04:33,414872
2021-09-14 04:05:03,400784
2021-09-14 04:05:33,402912
2021-09-14 04:06:03,493544
2021-09-14 04:06:33,1017104
2021-09-14 04:07:03,677088
2021-09-14 04:07:33,637920
2021-09-14 04:08:03,597056
2021-09-14 04:08:33,560600
2021-09-14 04:09:03,432360
2021-09-14 04:09:33,405136
2021-09-14 04:10:03,442488
2021-09-14 04:10:33,418144
2021-09-14 04:11:03,386568
2021-09-14 04:11:33,401136
2021-09-14 04:12:03,394000
2021-09-14 04:12:33,395976
2021-09-14 04:13:03,385200
2021-09-14 04:13:33,459488
2021-09-14 04:14:03,630832
2021-09-14 04:14:33,484376
2021-09-14 04:15:03,548456
2021-09-14 04:15:33,684264
2021-09-14 04:16:03,404680
2021-09-14 04:16:33,402440
2021-09-14 04:17:03,420848
2021-09-14 04:17:33,377200
2021-09-14 04:18:03,365480
2021-09-14 04:18:33,386368
2021-09-14 04:19:03,388448
2021-09-14 04:19:33,360776
2021-09-14 04:20:03,382984
2021-09-14 04:20:33,389056
2021-09-14 04:21:03,365392
2021-09-14 04:21:33,375840
2021-09-14 04:22:03,430280
2021-09-14 04:22:33,397472
2021-09-14 04:23:03,366600
2021-09-14 04:23:33,368992
2021-09-14 04:24:03,356688
2021-09-14 04:24:33,377872
2021-09-14 04:25:03,373104
2021-09-14 04:25:33,359872
2021-09-14 04:26:03,387544
2021-09-14 04:26:33,383208
2021-09-14 04:27:03,368904
2021-09-14 04:27:33,366056
2021-09-14 04:28:03,365464
2021-09-14 04:28:33,356504
2021-09-14 04:29:03,369912
2021-09-14 04:29:33,360032
2021-09-14 04:30:03,409352
2021-09-14 04:30:33,376800
2021-09-14 04:31:03,394936
2021-09-14 04:31:33,363696
2021-09-14 04:32:03,370760
2021-09-14 04:32:33,353960
2021-09-14 04:33:03,376896
2021-09-14 04:33:33,362104
2021-09-14 04:34:03,406384
2021-09-14 04:34:33,383768
2021-09-14 04:35:03,362928
2021-09-14 04:35:33,360272
2021-09-14 04:36:03,358992
2021-09-14 04:36:33,412880
2021-09-14 04:37:03,365720
2021-09-14 04:37:33,443280
2021-09-14 04:38:03,437736
2021-09-14 04:38:33,377176
2021-09-14 04:39:03,395832
2021-09-14 04:39:33,382680
2021-09-14 04:40:03,378352
2021-09-14 04:40:33,380952
2021-09-14 04:41:03,365488
2021-09-14 04:41:33,369832
2021-09-14 04:42:03,378080
2021-09-14 04:42:33,361088
2021-09-14 04:43:03,366552
2021-09-14 04:43:33,361560
2021-09-14 04:44:03,450608
2021-09-14 04:44:33,361472
2021-09-14 04:45:03,360904
2021-09-14 04:45:33,360168
2021-09-14 04:46:03,375376
2021-09-14 04:46:34,363424
2021-09-14 04:47:03,374968
2021-09-14 04:47:33,369160
2021-09-14 04:48:03,395136
2021-09-14 04:48:33,404024
2021-09-14 04:49:03,1502272
2021-09-14 04:49:33,449856
2021-09-14 04:50:03,373040
2021-09-14 04:50:33,369576
2021-09-14 04:51:03,356056
2021-09-14 04:51:33,526320
2021-09-14 04:52:03,1419544
2021-09-14 04:52:34,377032
2021-09-14 04:53:03,707096
2021-09-14 04:53:33,368992
2021-09-14 04:54:03,362584
2021-09-14 04:54:33,102784368
2021-09-14 04:55:03,128052112
2021-09-14 04:55:33,439696
2021-09-14 04:56:03,46548880
2021-09-14 04:56:33,43897688
2021-09-14 04:57:03,367360
2021-09-14 04:57:33,365040
2021-09-14 04:58:03,360016
2021-09-14 04:58:33,362144
2021-09-14 04:59:03,362912
2021-09-14 04:59:33,549792
2021-09-14 05:00:03,371664
2021-09-14 05:00:34,384128
2021-09-14 05:01:03,368136
2021-09-14 05:01:34,415160
2021-09-14 05:02:03,390032
2021-09-14 05:02:33,369208
2021-09-14 05:03:03,356496
2021-09-14 05:03:33,354224
2021-09-14 05:04:03,357632
2021-09-14 05:04:33,384472
2021-09-14 05:05:03,355984
2021-09-14 05:05:33,390496
2021-09-14 05:06:03,363544
2021-09-14 05:06:33,413096
2021-09-14 05:07:03,441504
2021-09-14 05:07:33,365568
2021-09-14 05:08:03,357472
2021-09-14 05:08:34,599264
2021-09-14 05:09:03,384472
2021-09-14 05:09:33,408264
2021-09-14 05:10:03,377152
2021-09-14 05:10:33,22268192
2021-09-14 05:11:03,13955200
2021-09-14 05:11:33,67255920
2021-09-14 05:12:03,425656
2021-09-14 05:12:33,543056
2021-09-14 05:13:03,413976
2021-09-14 05:13:33,811704
2021-09-14 05:14:03,2379504
2021-09-14 05:14:33,415616
2021-09-14 05:15:03,407456
2021-09-14 05:15:33,378352
2021-09-14 05:16:03,393704
2021-09-14 05:16:33,394880
2021-09-14 05:17:03,367144
2021-09-14 05:17:33,501632
2021-09-14 05:18:03,370336
2021-09-14 05:18:33,369248
2021-09-14 05:19:03,382376
2021-09-14 05:19:33,397712
2021-09-14 05:20:03,379680
2021-09-14 05:20:33,362912
2021-09-14 05:21:03,367288
2021-09-14 05:21:33,377688
2021-09-14 05:22:03,370416
2021-09-14 05:22:33,576256
2021-09-14 05:23:03,411976
2021-09-14 05:23:33,434264
2021-09-14 05:24:03,403128
2021-09-14 05:24:33,517720
2021-09-14 05:25:04,374808
2021-09-14 05:25:33,368800
2021-09-14 05:26:03,362344
2021-09-14 05:26:33,365248
2021-09-14 05:27:03,359752
2021-09-14 05:27:33,562192
2021-09-14 05:28:03,1389336
2021-09-14 05:28:33,500128
2021-09-14 05:29:03,6209024
2021-09-14 05:29:33,622056
2021-09-14 05:30:03,1221496
2021-09-14 05:30:33,9802568
2021-09-14 05:31:03,1729440
2021-09-14 05:31:33,1688712
2021-09-14 05:32:03,662024
2021-09-14 05:32:33,688928
2021-09-14 05:33:04,421136
2021-09-14 05:33:33,540464
2021-09-14 05:34:03,1665744
2021-09-14 05:34:33,1430744
2021-09-14 05:35:03,701712
2021-09-14 05:35:33,636760
2021-09-14 05:36:04,758296
2021-09-14 05:36:33,804936
2021-09-14 05:37:03,474520
2021-09-14 05:38:03,63031288
2021-09-14 05:38:33,39589984
2021-09-14 05:39:03,593088
2021-09-14 05:39:33,1035816
2021-09-14 05:40:03,943408
2021-09-14 05:40:33,619216
2021-09-14 05:41:03,725112
2021-09-14 05:41:33,1125848
2021-09-14 05:42:03,599232
2021-09-14 05:42:33,397768
2021-09-14 05:43:03,391968
2021-09-14 05:43:33,682472
2021-09-14 05:44:03,933176
2021-09-14 05:44:33,973400
2021-09-14 05:45:03,9445400
2021-09-14 05:45:33,373800
2021-09-14 05:46:03,469760
2021-09-14 05:46:33,478936
2021-09-14 05:47:03,1653832
2021-09-14 05:47:33,445400
2021-09-14 05:48:03,415928
2021-09-14 05:48:33,347864
2021-09-14 05:49:03,381360
2021-09-14 05:49:33,366688
2021-09-14 05:50:03,369256
2021-09-14 05:50:33,379064
2021-09-14 05:51:03,969848
2021-09-14 05:51:33,2822776
2021-09-14 05:52:03,966880
2021-09-14 05:52:33,364584
2021-09-14 05:53:03,422696
2021-09-14 05:53:33,885432
2021-09-14 05:54:03,6973016
2021-09-14 05:54:33,6082208
2021-09-14 05:55:03,389920
2021-09-14 05:55:33,382504
2021-09-14 05:56:03,365632
2021-09-14 05:56:33,12366352
2021-09-14 05:57:03,948736
2021-09-14 05:57:33,12843704
2021-09-14 05:58:03,38081472
2021-09-14 05:58:33,74149536
2021-09-14 05:59:03,26006296
2021-09-14 05:59:33,832088
2021-09-14 06:00:03,6891720
2021-09-14 06:00:34,538720
2021-09-14 06:01:03,59945152
2021-09-14 06:01:33,196597312
2021-09-14 06:02:04,72332416
2021-09-14 06:02:33,856144
2021-09-14 06:03:03,1391672
2021-09-14 06:03:33,381000
2021-09-14 06:04:03,361664
2021-09-14 06:04:33,439616
2021-09-14 06:05:03,463672
2021-09-14 06:05:33,486808
2021-09-14 06:06:03,424832
2021-09-14 06:06:33,508760
2021-09-14 06:07:03,917704
2021-09-14 06:07:33,9691088
2021-09-14 06:08:03,5524256
2021-09-14 06:08:33,603024
2021-09-14 06:09:03,3540856
2021-09-14 06:09:33,3632848
2021-09-14 06:10:03,49858048
2021-09-14 06:10:33,873128
2021-09-14 06:11:03,715432
2021-09-14 06:11:33,506920
2021-09-14 06:12:03,395328
2021-09-14 06:12:33,414688
2021-09-14 06:13:03,393536
2021-09-14 06:13:33,425104
2021-09-14 06:14:03,397504
2021-09-14 06:14:33,575544
2021-09-14 06:15:03,23829328
2021-09-14 06:15:33,455704
2021-09-14 06:16:03,557040
2021-09-14 06:16:33,733760
2021-09-14 06:17:03,558176
2021-09-14 06:17:33,555696
2021-09-14 06:18:03,813704
2021-09-14 06:18:33,600648
2021-09-14 06:19:03,745352
2021-09-14 06:19:33,591184
2021-09-14 06:20:03,20932704
2021-09-14 06:20:33,535600
2021-09-14 06:21:03,685152
2021-09-14 06:21:33,657312
2021-09-14 06:22:03,475312
2021-09-14 06:22:33,491088
2021-09-14 06:23:03,704424
2021-09-14 06:23:33,699016
2021-09-14 06:24:03,701488
2021-09-14 06:24:33,8012816
2021-09-14 06:25:03,513552
2021-09-14 06:25:33,816744
2021-09-14 06:26:03,1914744
2021-09-14 06:26:33,14391408
2021-09-14 06:27:03,591064
2021-09-14 06:27:33,525888
2021-09-14 06:28:03,561160
2021-09-14 06:28:33,14079160
2021-09-14 06:29:03,803160
2021-09-14 06:29:33,6168136
2021-09-14 06:30:03,1751320
2021-09-14 06:30:33,2084880
2021-09-14 06:31:03,408976
2021-09-14 06:31:33,443384
2021-09-14 06:32:03,85035584
2021-09-14 06:32:33,7487568
2021-09-14 06:33:03,491552
2021-09-14 06:33:33,644216
2021-09-14 06:34:03,720192
2021-09-14 06:34:33,50902608
2021-09-14 06:35:33,17675832
2021-09-14 06:36:03,525120
2021-09-14 06:36:33,471600
2021-09-14 06:37:03,583504
2021-09-14 06:37:33,564776
2021-09-14 06:38:03,38433504
2021-09-14 06:38:33,43920640
2021-09-14 06:39:03,412240
2021-09-14 06:39:33,431720
2021-09-14 06:40:03,165494776
2021-09-14 06:40:33,143655960
2021-09-14 06:41:03,13662496
2021-09-14 06:41:33,531536
2021-09-14 06:42:03,28005272
2021-09-14 06:42:33,2408776
2021-09-14 06:43:03,410064
2021-09-14 06:43:33,469880
2021-09-14 06:44:03,778024
2021-09-14 06:44:33,25772488
2021-09-14 06:45:03,541736
2021-09-14 06:45:33,3198360
2021-09-14 06:46:03,6417944
2021-09-14 06:46:33,16345296
2021-09-14 06:47:03,1230288
2021-09-14 06:47:33,1265632
2021-09-14 06:48:03,943480
2021-09-14 06:48:33,673760
2021-09-14 06:49:03,772928
2021-09-14 06:49:33,1452232
2021-09-14 06:50:03,502592
2021-09-14 06:50:33,8313696
2021-09-14 06:51:03,47096096
2021-09-14 06:51:33,5325680
2021-09-14 06:52:03,3112352
2021-09-14 06:52:33,4441344
2021-09-14 06:53:03,4241304
2021-09-14 06:53:33,649616
2021-09-14 06:54:03,1515544
2021-09-14 06:54:33,1853440
2021-09-14 06:55:03,4316360
2021-09-14 06:55:33,844368
2021-09-14 06:56:03,2323128
2021-09-14 06:56:33,32257016
2021-09-14 06:57:03,960376
2021-09-14 06:57:33,5885232
2021-09-14 06:58:03,1454712
2021-09-14 06:58:33,813280
2021-09-14 06:59:03,3552136
2021-09-14 06:59:33,979160
2021-09-14 07:00:03,2348336
2021-09-14 07:00:33,967880
2021-09-14 07:01:03,5249632
2021-09-14 07:01:33,3597616
2021-09-14 07:02:04,3550240
2021-09-14 07:02:37,793368
2021-09-14 07:03:03,8198832
2021-09-14 07:03:34,7356968
2021-09-14 07:04:04,937504
2021-09-14 07:04:34,15147304
2021-09-14 07:05:03,1546408
2021-09-14 07:05:33,31484528
2021-09-14 07:06:04,7454136
2021-09-14 07:06:33,587016
2021-09-14 07:07:03,1037816
2021-09-14 07:07:33,3723512
2021-09-14 07:08:03,52757432
2021-09-14 07:08:33,3295232
2021-09-14 07:09:03,89567376
2021-09-14 07:09:33,118485976
2021-09-14 07:10:03,18929432
2021-09-14 07:10:33,8638056
2021-09-14 07:11:33,27282480
2021-09-14 07:12:04,10037136
2021-09-14 07:12:33,212226960
2021-09-14 07:13:03,27986544
2021-09-14 07:13:33,6138344
2021-09-14 07:14:03,9589144
2021-09-14 07:14:33,1469280
2021-09-14 07:15:03,4267800
2021-09-14 07:15:33,54470056
2021-09-14 07:16:03,15087968
2021-09-14 07:16:33,3253120
2021-09-14 07:17:04,4309728
2021-09-14 07:17:33,6506568
2021-09-14 07:18:03,4841328
2021-09-14 07:18:33,4461320
2021-09-14 07:19:03,6254272
2021-09-14 07:19:33,7011168
2021-09-14 07:20:03,61721624
2021-09-14 07:20:33,8319688
2021-09-14 07:21:03,2099616
2021-09-14 07:21:33,5542720
2021-09-14 07:22:03,16489856
2021-09-14 07:22:33,18310880
2021-09-14 07:23:03,9646688
2021-09-14 07:23:33,1729752
2021-09-14 07:24:03,28078224
2021-09-14 07:24:33,81110104
2021-09-14 07:25:03,35810712
2021-09-14 07:25:33,35525896
2021-09-14 07:26:03,32320048
2021-09-14 07:26:33,10494904
2021-09-14 07:27:03,11845224
2021-09-14 07:27:33,4898728
2021-09-14 07:28:03,1961824
2021-09-14 07:28:33,24995800
2021-09-14 07:29:03,129831544
2021-09-14 07:29:33,19807968
2021-09-14 07:30:03,17433856
2021-09-14 07:30:33,31413200
2021-09-14 07:31:03,7709568
2021-09-14 07:31:33,20993328
2021-09-14 07:32:03,11485168
2021-09-14 07:32:33,4504144
2021-09-14 07:33:03,16903696
2021-09-14 07:33:33,3891600
2021-09-14 07:34:03,2648760
2021-09-14 07:34:33,10386472
2021-09-14 07:35:03,1400552
2021-09-14 07:35:33,4781632
2021-09-14 07:36:03,9879824
2021-09-14 07:36:33,2635888
2021-09-14 07:37:03,9491088
2021-09-14 07:37:33,3383032
2021-09-14 07:38:03,10852408
2021-09-14 07:39:03,1705792
2021-09-14 07:39:33,2986600
2021-09-14 07:40:03,27992352
2021-09-14 07:40:33,36114720
2021-09-14 07:41:03,5785080
2021-09-14 07:41:34,47666552
2021-09-14 07:42:03,94537072
2021-09-14 07:42:33,31844688
2021-09-14 07:43:03,4162096
2021-09-14 07:43:33,4945048
2021-09-14 07:44:04,24677112
2021-09-14 07:44:33,6042368
2021-09-14 07:45:03,56359632
2021-09-14 07:45:33,168588792
2021-09-14 07:46:04,45227504
2021-09-14 07:46:33,21417640
2021-09-14 07:47:03,38311360
2021-09-14 07:47:33,25832880
2021-09-14 07:48:03,2255192
2021-09-14 07:48:33,35297768
2021-09-14 07:49:03,3696216
2021-09-14 07:49:33,20923304
2021-09-14 07:50:03,1879136
2021-09-14 07:50:33,45276304
2021-09-14 07:51:03,2254952
2021-09-14 07:51:33,25514928
2021-09-14 07:52:03,48073984
2021-09-14 07:52:33,32889656
2021-09-14 07:53:03,45881736
2021-09-14 07:53:33,77475600
2021-09-14 07:54:03,15421296
2021-09-14 07:54:33,33855448
2021-09-14 07:55:03,35009544
2021-09-14 07:56:03,12625880
2021-09-14 07:56:33,17037224
2021-09-14 07:57:03,56013176
2021-09-14 07:57:33,53110584
2021-09-14 07:58:03,71604848
2021-09-14 07:58:33,78792056
2021-09-14 07:59:03,104770992
2021-09-14 07:59:33,43284672
2021-09-14 08:00:03,18450432
2021-09-14 08:00:33,10575608
2021-09-14 08:01:03,4374896
2021-09-14 08:01:33,21460352
2021-09-14 08:02:03,40963296
2021-09-14 08:02:33,57787472
2021-09-14 08:03:03,4639168
2021-09-14 08:03:33,8154384
2021-09-14 08:04:03,7101840
2021-09-14 08:04:33,3167296
2021-09-14 08:05:03,3639696
2021-09-14 08:05:33,3826744
2021-09-14 08:06:03,10671640
2021-09-14 08:06:33,76140472
2021-09-14 08:07:03,58347568
2021-09-14 08:07:33,8937368
2021-09-14 08:08:03,12780904
2021-09-14 08:08:33,4991528
2021-09-14 08:09:03,5011144
2021-09-14 08:09:33,68765968
2021-09-14 08:10:03,17824488
2021-09-14 08:10:33,7718672
2021-09-14 08:11:03,85787912
2021-09-14 08:11:33,65859136
2021-09-14 08:12:03,59051120
2021-09-14 08:13:03,56989568
2021-09-14 08:13:33,4112744
2021-09-14 08:14:04,20504768
2021-09-14 08:14:33,26071904
2021-09-14 08:15:03,41264552
2021-09-14 08:15:33,53444784
2021-09-14 08:16:03,90064016
2021-09-14 08:16:33,124233000
2021-09-14 08:17:03,92265960
2021-09-14 08:17:33,53506312
2021-09-14 08:18:03,47027920
2021-09-14 08:18:33,107589720
2021-09-14 08:19:03,76461408
2021-09-14 08:19:33,62815192
2021-09-14 08:20:03,59005160
2021-09-14 08:20:34,80488752
2021-09-14 08:21:33,13978264
2021-09-14 08:22:03,2678264
2021-09-14 08:22:33,25481144
2021-09-14 08:23:03,3192248
2021-09-14 08:23:33,5650608
2021-09-14 08:24:03,56382200
2021-09-14 08:24:33,58453808
2021-09-14 08:25:03,16117312
2021-09-14 08:25:33,16904056
2021-09-14 08:26:03,9614640
2021-09-14 08:26:33,15329256
2021-09-14 08:27:03,32427200
2021-09-14 08:27:33,36130112
2021-09-14 08:28:03,64342312
2021-09-14 08:28:34,107397864
2021-09-14 08:29:03,116091040
2021-09-14 08:29:33,40675832
2021-09-14 08:30:03,83045424
2021-09-14 08:30:33,87170472
2021-09-14 08:31:03,184642672
2021-09-14 08:31:33,78645336
2021-09-14 08:32:33,137532352
2021-09-14 08:33:03,80303792
2021-09-14 08:33:33,8601944
2021-09-14 08:34:03,6918664
2021-09-14 08:34:33,20863696
2021-09-14 08:35:03,24151680
2021-09-14 08:35:33,77916936
2021-09-14 08:36:03,30904640
2021-09-14 08:36:33,17437360
2021-09-14 08:37:03,23638048
2021-09-14 08:37:33,63815008
2021-09-14 08:38:03,111901432
2021-09-14 08:38:33,137099472
2021-09-14 08:39:03,84302280
2021-09-14 08:39:33,76456368
2021-09-14 08:40:03,73579936
2021-09-14 08:40:33,26811808
2021-09-14 08:41:03,24274216
2021-09-14 08:41:33,26941904
2021-09-14 08:42:33,10381184
2021-09-14 08:43:03,56695024
2021-09-14 08:43:33,6703128
2021-09-14 08:44:03,4303064
2021-09-14 08:44:33,31981616
2021-09-14 08:45:03,144488216
2021-09-14 08:45:33,143639096
2021-09-14 08:46:03,172205832
2021-09-14 08:46:34,214896360
2021-09-14 08:47:03,189616736
2021-09-14 08:48:03,73808936
2021-09-14 08:48:33,113842992
2021-09-14 08:49:03,106472696
2021-09-14 08:49:33,150654752
2021-09-14 08:50:03,65802168
2021-09-14 08:50:33,197555928
2021-09-14 08:51:04,115641936
2021-09-14 08:51:33,101577176
2021-09-14 08:52:03,88491080
2021-09-14 08:53:03,352368400
2021-09-14 08:53:33,213495432
2021-09-14 08:54:03,158513992
2021-09-14 08:54:33,86472712
2021-09-14 08:55:03,124022968
2021-09-14 08:56:03,51722168
2021-09-14 08:56:33,53570920
2021-09-14 08:57:03,61768488
2021-09-14 08:57:33,75618128
2021-09-14 08:58:03,176753112
2021-09-14 08:58:33,39502424
2021-09-14 08:59:04,22740816
2021-09-14 08:59:33,17898824
2021-09-14 09:00:03,52976224
2021-09-14 09:00:33,16601040
2021-09-14 09:01:03,45464984
2021-09-14 09:01:33,32699728
2021-09-14 09:02:03,6975016
2021-09-14 09:02:33,54113936
2021-09-14 09:03:03,46427248
2021-09-14 09:03:33,16487064
2021-09-14 09:04:03,95744976
2021-09-14 09:04:34,52872200
2021-09-14 09:05:03,47811712
2021-09-14 09:05:33,149167240
2021-09-14 09:06:33,116983664
2021-09-14 09:07:03,82049032
2021-09-14 09:07:33,77855256
2021-09-14 09:08:03,124360824
2021-09-14 09:08:33,47186128
2021-09-14 09:09:03,137741160
2021-09-14 09:09:33,42317424
2021-09-14 09:10:03,45707432
2021-09-14 09:10:33,19651320
2021-09-14 09:11:03,94906552
2021-09-14 09:11:33,122969856
2021-09-14 09:12:03,142513864
2021-09-14 09:13:03,108957248
2021-09-14 09:13:33,262440776
2021-09-14 09:14:03,202801144
2021-09-14 09:14:33,46818640
2021-09-14 09:15:03,137991544
2021-09-14 09:15:33,151050224
2021-09-14 09:16:33,102773192
2021-09-14 09:17:03,96026920
2021-09-14 09:17:33,61359280
2021-09-14 09:18:03,46244256
2021-09-14 09:18:33,44420960
2021-09-14 09:19:03,73752952
2021-09-14 09:19:33,68082304
2021-09-14 09:20:03,45916760
2021-09-14 09:20:33,104420744
2021-09-14 09:21:03,52605328
2021-09-14 09:21:33,166418616
2021-09-14 09:22:33,88261096
2021-09-14 09:23:03,70835064
2021-09-14 09:23:33,42711256
2021-09-14 09:24:03,76151024
2021-09-14 09:24:33,78115776
2021-09-14 09:25:03,74971528
2021-09-14 09:25:33,142858960
2021-09-14 09:26:03,58902024
2021-09-14 09:26:33,74808664
2021-09-14 09:27:03,221110448
2021-09-14 09:27:33,20740984
2021-09-14 09:28:03,6843280
2021-09-14 09:28:33,12668384
2021-09-14 09:29:03,87327512
2021-09-14 09:30:03,21744200
2021-09-14 09:30:33,63142624
2021-09-14 09:31:03,90687488
2021-09-14 09:31:33,197992312
2021-09-14 09:32:03,142379752
2021-09-14 09:32:33,189870168
2021-09-14 09:33:03,241811184
2021-09-14 09:33:33,129149424
2021-09-14 09:34:33,17604192
2021-09-14 09:35:03,10922312
2021-09-14 09:35:33,20680304
2021-09-14 09:36:03,7350704
2021-09-14 09:36:33,31459752
2021-09-14 09:37:03,6912536
2021-09-14 09:37:33,14691808
2021-09-14 09:38:03,38679760
2021-09-14 09:38:33,27383952
2021-09-14 09:39:03,170688592
2021-09-14 09:39:33,58825512
2021-09-14 09:40:03,211609680
2021-09-14 09:40:34,66035720
2021-09-14 09:41:03,10180816
2021-09-14 09:41:33,13568792
2021-09-14 09:42:03,19121800
2021-09-14 09:42:33,15072200
2021-09-14 09:43:03,26460056
2021-09-14 09:43:33,65949088
2021-09-14 09:44:03,126398896
2021-09-14 09:44:33,19930496
2021-09-14 09:45:03,70494248
2021-09-14 09:46:03,71474928
2021-09-14 09:46:33,143936464
2021-09-14 09:47:03,139076872
2021-09-14 09:47:33,64320072
2021-09-14 09:48:03,142973488
2021-09-14 09:48:33,250641576
2021-09-14 09:49:03,155333256
2021-09-14 09:50:03,172318240
2021-09-14 09:50:33,98543112
2021-09-14 09:51:03,96771208
2021-09-14 09:51:34,68841976
2021-09-14 09:52:03,87115392
2021-09-14 09:52:33,83226984
2021-09-14 09:53:03,41702888
2021-09-14 09:53:33,43094816
2021-09-14 09:54:03,21593488
2021-09-14 09:54:33,22226920
2021-09-14 09:55:03,23170688
2021-09-14 09:55:33,19425576
2021-09-14 09:56:03,26323168
2021-09-14 09:56:33,50211224
2021-09-14 09:57:03,82357760
2021-09-14 09:57:33,41294560
2021-09-14 09:58:03,22337104
2021-09-14 09:58:33,25264848
2021-09-14 09:59:04,20703912
2021-09-14 09:59:33,37815928
2021-09-14 10:00:33,36229960
2021-09-14 10:01:04,66443768
2021-09-14 10:01:33,170875952
2021-09-14 10:02:04,15318328
2021-09-14 10:02:33,44087416
2021-09-14 10:03:03,52823624
2021-09-14 10:03:33,45550752
2021-09-14 10:04:03,94945208
2021-09-14 10:04:33,13568064
2021-09-14 10:05:03,9665808
2021-09-14 10:05:33,29806240
2021-09-14 10:06:03,38440240
2021-09-14 10:06:33,27567088
2021-09-14 10:07:03,41865224
2021-09-14 10:07:33,21553464
2021-09-14 10:08:03,143030120
2021-09-14 10:08:33,88446392
2021-09-14 10:09:03,144651424
2021-09-14 10:10:03,162507040
2021-09-14 10:10:33,191598376
2021-09-14 10:11:03,209227248
2021-09-14 10:11:33,171649864
2021-09-14 10:12:03,129015152
2021-09-14 10:13:03,115048624
2021-09-14 10:13:33,157966656
2021-09-14 10:14:03,174970296
2021-09-14 10:14:33,158346272
2021-09-14 10:15:03,119188200
2021-09-14 10:15:33,158918872
2021-09-14 10:16:03,100048248
2021-09-14 10:17:03,86233664
2021-09-14 10:17:33,72415568
2021-09-14 10:18:03,147312328
2021-09-14 10:18:33,98825040
2021-09-14 10:19:03,91167584
2021-09-14 10:19:33,165661640
2021-09-14 10:20:03,86085000
2021-09-14 10:20:33,57619360
2021-09-14 10:21:03,78849008
2021-09-14 10:21:33,75306848
2021-09-14 10:22:03,73344008
2021-09-14 10:23:03,97562280
2021-09-14 10:23:33,34263056
2021-09-14 10:24:03,67279056
2021-09-14 10:24:34,75356528
2021-09-14 10:25:03,54318960
2021-09-14 10:25:33,109854472
2021-09-14 10:26:03,124434752
2021-09-14 10:26:33,65852224
2021-09-14 10:27:04,224304824
2021-09-14 10:27:33,100739272
2021-09-14 10:28:03,51226200
2021-09-14 10:29:03,78858512
2021-09-14 10:29:33,10156208
2021-09-14 10:30:03,8521920
2021-09-14 10:30:33,15918608
2021-09-14 10:31:03,10870584
2021-09-14 10:31:33,20920976
2021-09-14 10:32:03,8304072
2021-09-14 10:32:33,13886288
2021-09-14 10:33:03,74317904
2021-09-14 10:33:33,142821208
2021-09-14 10:34:03,214388712
2021-09-14 10:34:33,126908360
2021-09-14 10:35:03,115928520
2021-09-14 10:35:33,169713488
2021-09-14 10:36:33,126643688
2021-09-14 10:37:03,248168552
2021-09-14 10:37:33,165369312
2021-09-14 10:38:03,111069560
2021-09-14 10:38:33,52981160
2021-09-14 10:39:03,40443528
2021-09-14 10:39:33,13304080
2021-09-14 10:40:03,34140312
2021-09-14 10:40:33,68566816
2021-09-14 10:41:03,38515240
2021-09-14 10:41:33,65886568
2021-09-14 10:42:34,101218608
2021-09-14 10:43:03,108428752
2021-09-14 10:43:33,98727760
2021-09-14 10:44:03,22189824
2021-09-14 10:44:33,48884264
2021-09-14 10:45:04,70435824
2021-09-14 10:45:33,58844424
2021-09-14 10:46:03,115607552
2021-09-14 10:46:33,72451296
2021-09-14 10:47:03,88765408
2021-09-14 10:47:34,143746864
2021-09-14 10:48:03,102552344
2021-09-14 10:48:33,35778472
2021-09-14 10:49:33,110953472
2021-09-14 10:50:03,46269624
2021-09-14 10:50:33,37189952
2021-09-14 10:51:03,213242360
2021-09-14 10:51:33,234574448
2021-09-14 10:52:03,75283848
2021-09-14 10:52:33,158741584
2021-09-14 10:53:03,134836360
2021-09-14 10:54:03,244301032
2021-09-14 10:54:33,187753752
2021-09-14 10:55:03,249609952
2021-09-14 10:55:33,129259432
2021-09-14 10:56:03,85055440
2021-09-14 10:56:33,111042480
2021-09-14 10:57:03,85218088
2021-09-14 10:58:03,183623040
2021-09-14 10:58:33,76176552
2021-09-14 10:59:03,11723640
2021-09-14 10:59:33,46935440
2021-09-14 11:00:03,142188576
2021-09-14 11:00:33,144463200
2021-09-14 11:01:03,198543096
2021-09-14 11:02:04,102732360
2021-09-14 11:02:33,317294136
2021-09-14 11:03:04,131488664
2021-09-14 11:03:33,14003440
2021-09-14 11:04:03,37106696
2021-09-14 11:04:33,58131664
2021-09-14 11:05:03,36793376
2021-09-14 11:05:33,92002376
2021-09-14 11:06:04,85482376
2021-09-14 11:06:33,111393864
2021-09-14 11:07:33,77059872
2021-09-14 11:08:03,31727960
2021-09-14 11:08:33,29930384
2021-09-14 11:09:03,76974256
2021-09-14 11:09:33,75133448
2021-09-14 11:10:03,50641064
2021-09-14 11:10:33,30387608
2021-09-14 11:11:03,28889248
2021-09-14 11:11:34,9103104
2021-09-14 11:12:03,84102904
2021-09-14 11:12:33,48795200
2021-09-14 11:13:04,8888536
2021-09-14 11:13:33,12016816
2021-09-14 11:14:03,22551432
2021-09-14 11:14:34,64180904
2021-09-14 11:15:03,124263280
2021-09-14 11:16:03,168364320
2021-09-14 11:16:34,140747824
2021-09-14 11:17:03,167485968
2021-09-14 11:17:33,227864616
2021-09-14 11:18:04,83076392
2021-09-14 11:18:34,138310272
