time;download
2019-12-29 15:00:00;646.6782166666667
2019-12-29 21:00:00;659.5837666666666
2019-12-30 03:00:00;596.1634666666667
2019-12-30 09:00:00;356.08110000000005
2019-12-30 15:00:00;532.7758166666667
2019-12-30 21:00:00;557.72735
2019-12-31 03:00:00;537.7792999999999
2019-12-31 09:00:00;496.75154999999995
2019-12-31 15:00:00;640.0383166666667
2019-12-31 21:00:00;650.1098499999999
2020-01-01 03:00:00;700.3026500000001
2020-01-01 09:00:00;669.8366833333333
2020-01-01 15:00:00;674.94195
2020-01-01 21:00:00;663.7865333333333
2020-01-02 03:00:00;574.44735
2020-01-02 09:00:00;296.00875
2020-01-02 15:00:00;480.8109833333333
2020-01-02 21:00:00;622.9419666666666
2020-01-03 03:00:00;578.6312666666668
2020-01-03 09:00:00;302.48263333333335
2020-01-03 15:00:00;503.36026666666663
2020-01-03 21:00:00;613.2422333333334
2020-01-04 03:00:00;696.6815333333333
2020-01-04 09:00:00;647.4713833333334
2020-01-04 15:00:00;643.5527666666666
2020-01-04 21:00:00;671.0126333333334
2020-01-05 03:00:00;691.8884666666667
2020-01-05 09:00:00;654.0836333333333
2020-01-05 15:00:00;645.8337499999999
2020-01-05 21:00:00;631.24105
2020-01-06 03:00:00;566.8409833333334
2020-01-06 09:00:00;250.51071666666667
2020-01-06 15:00:00;464.88151666666664
2020-01-06 21:00:00;584.9348833333333
2020-01-07 03:00:00;493.6116333333334
2020-01-07 09:00:00;201.67013333333333
2020-01-07 15:00:00;439.69416666666666
2020-01-07 21:00:00;621.0384666666667
2020-01-08 03:00:00;549.6295833333334
2020-01-08 09:00:00;476.18761666666677
2020-01-08 15:00:00;795.54265
2020-01-08 21:00:00;750.4334833333332
2020-01-09 03:00:00;785.9298666666667
2020-01-09 09:00:00;588.1545833333333
2020-01-09 15:00:00;762.4479166666666
2020-01-09 21:00:00;844.05555
2020-01-10 03:00:00;820.875
2020-01-10 09:00:00;602.0646
2020-01-10 15:00:00;762.23765
2020-01-10 21:00:00;849.9206666666668
2020-01-11 03:00:00;845.0734833333332
2020-01-11 09:00:00;903.8937499999998
2020-01-11 15:00:00;925.80335
2020-01-11 21:00:00;857.5636166666668
2020-01-12 03:00:00;928.0727833333334
2020-01-12 09:00:00;841.7517666666668
2020-01-12 15:00:00;859.19875
2020-01-12 21:00:00;890.1566666666668
2020-01-13 03:00:00;851.3130500000001
2020-01-13 09:00:00;663.8467999999999
2020-01-13 15:00:00;731.2904166666667
2020-01-13 21:00:00;853.52945
2020-01-14 03:00:00;782.6410999999999
2020-01-14 09:00:00;567.2564
2020-01-14 15:00:00;723.4032000000001
2020-01-14 21:00:00;810.2016666666667
2020-01-15 03:00:00;772.0483333333333
2020-01-15 09:00:00;570.1733333333333
2020-01-15 15:00:00;745.0625
2020-01-15 21:00:00;827.3151333333334
2020-01-16 03:00:00;778.6325000000002
2020-01-16 09:00:00;625.25015
2020-01-16 15:00:00;754.9858333333333
2020-01-16 21:00:00;795.5112333333333
2020-01-17 03:00:00;782.1954333333333
2020-01-17 09:00:00;641.7590333333334
2020-01-17 15:00:00;787.4745833333333
2020-01-17 21:00:00;827.6601333333333
2020-01-18 03:00:00;814.2943
2020-01-18 09:00:00;850.1898500000001
2020-01-18 15:00:00;940.4904166666666
2020-01-18 21:00:00;932.02735
2020-01-19 03:00:00;911.5254166666665
2020-01-19 09:00:00;918.8079333333334
2020-01-19 15:00:00;919.38555
2020-01-19 21:00:00;847.69
2020-01-20 03:00:00;786.0259666666666
2020-01-20 09:00:00;586.1078
2020-01-20 15:00:00;779.67195
2020-01-20 21:00:00;897.1308333333333
2020-01-21 03:00:00;784.6129166666666
2020-01-21 09:00:00;573.4651499999999
2020-01-21 15:00:00;713.5101166666667
2020-01-21 21:00:00;873.2982000000001
2020-01-22 03:00:00;847.80085
2020-01-22 09:00:00;604.68195
2020-01-22 15:00:00;793.2541666666666
2020-01-22 21:00:00;871.3226333333333
2020-01-23 03:00:00;832.1922166666667
2020-01-23 09:00:00;569.8898833333333
2020-01-23 15:00:00;741.5785999999999
2020-01-23 21:00:00;894.9379
2020-01-24 03:00:00;839.0393
2020-01-24 09:00:00;631.8330500000001
2020-01-24 15:00:00;810.20765
2020-01-24 21:00:00;944.7966833333335
2020-01-25 03:00:00;914.3476333333333
2020-01-25 09:00:00;936.0829333333335
2020-01-25 15:00:00;926.7527833333334
2020-01-25 21:00:00;897.7483333333333
2020-01-26 03:00:00;925.4833333333335
2020-01-26 09:00:00;1021.7248666666666
